Time,Race,Kids_Category,Basket_colour,Shirt_Colour,Pants_Colour,Washer_No,Dryer_No,Day_of_Week,Basket_Size
Afternoon,indian,toddler,blue,white,pink,3,9,Thursday,small
Evening,malay,toddler,green,white,green,3,10,Monday,big
Morning,chinese,baby,grey,black,blue,6,8,Saturday,big
Early Morning,indian,young,brown,black,blue,3,10,Saturday,small
Morning,foreigner,young,pink,red,brown,6,9,Wednesday,big
Afternoon,indian,baby,orange,orange,yellow,5,8,Thursday,small
Afternoon,malay,toddler,yellow,red,yellow,3,8,Sunday,big
Evening,indian,toddler,grey,pink,purple,6,9,Sunday,big
Morning,foreigner,baby,black,pink,orange,5,9,Wednesday,small
Evening,chinese,toddler,pink,yellow,orange,4,7,Tuesday,small
Evening,malay,toddler,white,black,pink,5,8,Sunday,small
Morning,foreigner,young,purple,white,orange,6,7,Tuesday,big
Morning,malay,baby,yellow,black,brown,5,8,Tuesday,big
Late Night,chinese,young,purple,white,blue,5,9,Saturday,big
Morning,malay,no_kids,purple,black,blue_jeans,5,7,Saturday,small
Night,foreigner,toddler,yellow,brown,yellow,3,10,Tuesday,small
Afternoon,malay,baby,white,black,blue,6,9,Friday,big
Early Morning,foreigner,no_kids,blue,white,black,6,8,Thursday,big
Afternoon,chinese,no_kids,orange,white,orange,3,9,Wednesday,small
Morning,indian,baby,yellow,yellow,green,3,8,Friday,small
Late Night,malay,young,purple,grey,green,5,9,Wednesday,big
Morning,malay,baby,green,black,pink,4,10,Sunday,small
Late Night,indian,toddler,blue,white,red,3,7,Saturday,small
Night,foreigner,toddler,blue,white,blue_jeans,3,10,Saturday,big
Afternoon,foreigner,toddler,red,red,blue,3,10,Tuesday,small
Early Morning,foreigner,baby,pink,red,white,4,7,Saturday,big
Afternoon,chinese,toddler,black,black,purple,6,10,Saturday,small
Late Night,indian,young,white,black,purple,5,7,Friday,small
Morning,foreigner,toddler,red,pink,green,3,8,Sunday,big
Afternoon,indian,toddler,orange,brown,black,3,9,Tuesday,big
Evening,foreigner,toddler,grey,yellow,brown,4,8,Sunday,big
Early Morning,indian,no_kids,pink,green,purple,6,10,Thursday,small
Morning,chinese,toddler,brown,yellow,brown,4,9,Thursday,small
Evening,indian,young,white,black,blue_jeans,3,9,Friday,big
Early Morning,foreigner,baby,pink,black,blue_jeans,6,8,Friday,big
Early Morning,indian,toddler,brown,purple,brown,3,8,Saturday,small
Late Night,indian,baby,white,purple,pink,3,7,Sunday,big
Evening,chinese,toddler,purple,grey,white,3,7,Friday,small
Late Night,indian,baby,green,orange,red,3,10,Wednesday,small
Morning,chinese,toddler,grey,black,black,6,8,Wednesday,small
Morning,indian,toddler,grey,black,purple,5,8,Tuesday,small
Morning,foreigner,toddler,brown,pink,green,3,8,Wednesday,small
Afternoon,malay,toddler,white,orange,black,3,9,Friday,small
Early Morning,foreigner,toddler,yellow,red,black,3,7,Monday,big
Late Night,foreigner,baby,green,yellow,blue,3,7,Sunday,big
Afternoon,malay,young,yellow,purple,brown,6,9,Wednesday,small
Night,indian,young,orange,white,blue,4,9,Friday,big
Late Night,foreigner,toddler,green,red,blue,3,7,Thursday,small
Late Night,chinese,no_kids,yellow,black,grey,4,9,Thursday,small
Morning,indian,no_kids,white,orange,black,3,10,Thursday,big
Early Morning,indian,no_kids,yellow,purple,brown,3,9,Tuesday,big
Morning,chinese,young,green,pink,pink,6,9,Sunday,big
Early Morning,indian,toddler,brown,red,blue,4,8,Wednesday,big
Late Night,malay,toddler,orange,blue,black,3,7,Sunday,big
Afternoon,malay,toddler,orange,grey,purple,3,8,Sunday,big
Early Morning,malay,baby,purple,red,purple,5,10,Sunday,small
Morning,malay,toddler,grey,yellow,blue,3,10,Saturday,big
Late Night,malay,toddler,purple,red,orange,3,9,Wednesday,big
Afternoon,malay,no_kids,white,pink,black,3,7,Monday,small
Early Morning,malay,no_kids,white,purple,blue,5,9,Saturday,small
Late Night,foreigner,toddler,black,white,yellow,3,8,Sunday,small
Night,indian,baby,green,black,purple,6,9,Sunday,big
Night,chinese,young,green,red,black,3,7,Wednesday,small
Late Night,indian,toddler,purple,purple,black,6,9,Thursday,big
Evening,chinese,no_kids,orange,yellow,brown,6,8,Saturday,big
Early Morning,chinese,toddler,green,yellow,blue_jeans,3,8,Monday,small
Night,malay,baby,yellow,purple,green,4,7,Thursday,big
Evening,foreigner,no_kids,green,black,brown,4,7,Saturday,big
Afternoon,chinese,baby,blue,black,blue_jeans,6,7,Friday,small
Night,chinese,toddler,purple,black,white,5,8,Wednesday,big
Early Morning,malay,no_kids,brown,pink,yellow,5,8,Sunday,big
Late Night,malay,baby,black,black,black,3,9,Monday,small
Early Morning,chinese,toddler,red,green,orange,6,9,Wednesday,big
Night,chinese,baby,pink,green,blue,4,7,Monday,big
Evening,foreigner,baby,purple,blue,red,3,7,Friday,small
Evening,foreigner,toddler,purple,purple,brown,6,9,Thursday,small
Late Night,indian,no_kids,orange,grey,blue,6,10,Thursday,big
Early Morning,malay,toddler,pink,blue,blue,6,8,Tuesday,small
Evening,chinese,no_kids,green,black,red,6,8,Sunday,small
Morning,chinese,toddler,white,purple,red,3,7,Tuesday,small
Afternoon,indian,baby,black,blue,purple,5,9,Wednesday,big
Early Morning,malay,baby,purple,orange,blue,6,9,Friday,big
Evening,chinese,toddler,blue,black,black,6,9,Saturday,big
Evening,chinese,no_kids,purple,orange,orange,6,9,Tuesday,small
Early Morning,chinese,no_kids,black,green,yellow,6,7,Saturday,small
Early Morning,foreigner,toddler,white,yellow,blue,6,8,Tuesday,big
Early Morning,chinese,no_kids,blue,white,blue,5,7,Sunday,small
Early Morning,foreigner,no_kids,grey,brown,black,4,9,Wednesday,big
Evening,chinese,toddler,white,brown,green,6,7,Friday,small
Early Morning,malay,young,blue,black,orange,6,10,Tuesday,big
Early Morning,foreigner,baby,blue,white,purple,6,8,Saturday,small
Late Night,indian,toddler,purple,pink,orange,6,8,Saturday,big
Morning,chinese,toddler,brown,white,grey,3,10,Tuesday,big
Morning,foreigner,young,grey,black,blue_jeans,3,10,Tuesday,small
Evening,foreigner,toddler,yellow,pink,blue,4,8,Tuesday,small
Evening,foreigner,young,black,black,white,3,10,Monday,small
Early Morning,indian,toddler,brown,brown,blue_jeans,4,10,Saturday,small
Evening,indian,young,purple,red,blue,3,9,Saturday,big
Evening,chinese,no_kids,orange,brown,brown,5,7,Wednesday,small
Morning,foreigner,baby,yellow,red,green,6,10,Saturday,big
Evening,malay,no_kids,white,orange,purple,3,9,Monday,small
Late Night,malay,toddler,red,pink,red,4,7,Wednesday,small
Night,chinese,toddler,orange,orange,grey,4,8,Wednesday,small
Afternoon,malay,baby,purple,purple,blue,5,8,Sunday,big
Evening,foreigner,toddler,white,black,red,3,7,Friday,small
Early Morning,chinese,no_kids,orange,yellow,orange,5,8,Sunday,small
Night,chinese,toddler,black,black,brown,3,10,Thursday,small
Early Morning,indian,no_kids,pink,black,brown,6,7,Thursday,big
Late Night,foreigner,toddler,orange,white,green,5,8,Wednesday,big
Morning,chinese,baby,blue,orange,brown,3,9,Friday,big
Morning,chinese,no_kids,yellow,red,blue,3,9,Tuesday,big
Late Night,chinese,baby,green,pink,pink,3,7,Wednesday,small
Afternoon,foreigner,no_kids,red,purple,green,4,9,Saturday,big
Early Morning,indian,toddler,green,white,orange,4,9,Sunday,big
Morning,malay,toddler,orange,blue,white,6,9,Saturday,small
Early Morning,malay,young,red,blue,black,5,9,Thursday,small
Early Morning,chinese,toddler,red,yellow,grey,3,8,Sunday,small
Late Night,foreigner,no_kids,grey,blue,green,6,7,Saturday,big
Early Morning,foreigner,toddler,red,grey,blue_jeans,6,7,Sunday,small
Night,indian,no_kids,yellow,black,blue,3,8,Friday,big
Early Morning,malay,toddler,yellow,black,pink,4,7,Wednesday,big
Late Night,indian,no_kids,white,pink,purple,3,7,Sunday,small
Evening,indian,toddler,brown,purple,blue,6,9,Thursday,big
Early Morning,chinese,young,purple,red,blue,3,7,Sunday,small
Night,indian,baby,white,orange,brown,5,8,Wednesday,big
Night,indian,no_kids,orange,blue,white,4,10,Saturday,big
Night,chinese,no_kids,yellow,red,purple,5,8,Wednesday,big
Night,indian,no_kids,purple,red,yellow,6,9,Sunday,small
Night,indian,young,blue,purple,green,3,7,Wednesday,big
Afternoon,chinese,toddler,blue,red,blue,3,9,Sunday,small
Early Morning,foreigner,toddler,brown,brown,blue,3,8,Tuesday,big
Afternoon,malay,young,black,orange,black,5,9,Wednesday,small
Early Morning,indian,young,black,grey,grey,5,7,Wednesday,big
Afternoon,foreigner,no_kids,yellow,red,green,6,8,Friday,small
Morning,indian,toddler,black,purple,blue_jeans,3,9,Monday,small
Late Night,malay,toddler,red,white,pink,4,10,Saturday,big
Night,foreigner,toddler,purple,green,blue,3,9,Saturday,big
Night,indian,baby,grey,white,orange,6,9,Wednesday,big
Evening,malay,no_kids,brown,red,red,6,8,Tuesday,big
Late Night,foreigner,toddler,grey,green,green,3,7,Monday,big
Early Morning,chinese,toddler,purple,purple,white,5,8,Saturday,small
Afternoon,chinese,toddler,green,blue,black,5,10,Saturday,small
Afternoon,indian,baby,green,purple,green,4,9,Monday,small
Late Night,indian,toddler,white,brown,orange,3,8,Saturday,small
Late Night,malay,no_kids,pink,blue,grey,3,8,Saturday,big
Evening,malay,no_kids,black,red,brown,6,7,Friday,big
Morning,chinese,toddler,blue,red,blue,6,8,Saturday,big
Late Night,chinese,toddler,pink,red,purple,5,8,Monday,small
Afternoon,foreigner,young,grey,red,blue,3,10,Thursday,small
Morning,malay,young,purple,black,blue,6,8,Thursday,small
Afternoon,chinese,baby,blue,green,blue,3,7,Thursday,big
Night,foreigner,no_kids,yellow,white,blue,6,8,Sunday,small
Evening,foreigner,young,brown,orange,black,5,7,Saturday,big
Night,indian,baby,pink,blue,white,3,9,Thursday,big
Late Night,indian,young,black,brown,purple,6,8,Tuesday,small
Afternoon,malay,toddler,red,black,grey,3,8,Sunday,small
Evening,foreigner,toddler,green,brown,purple,4,9,Sunday,big
Afternoon,foreigner,no_kids,pink,grey,red,4,9,Thursday,big
Evening,foreigner,no_kids,white,yellow,red,3,9,Tuesday,big
Afternoon,malay,no_kids,brown,grey,blue,5,8,Wednesday,big
Evening,foreigner,toddler,green,brown,blue,4,8,Monday,big
Morning,foreigner,no_kids,orange,green,grey,3,9,Monday,big
Late Night,malay,young,yellow,grey,black,6,9,Tuesday,small
Morning,foreigner,toddler,pink,grey,blue_jeans,6,8,Sunday,small
Evening,malay,baby,grey,orange,white,3,9,Sunday,small
Early Morning,chinese,toddler,black,blue,pink,6,7,Saturday,small
Evening,foreigner,baby,black,grey,green,4,10,Thursday,small
Night,malay,toddler,orange,pink,black,5,10,Sunday,big
Late Night,indian,toddler,orange,black,red,3,10,Friday,small
Evening,foreigner,toddler,brown,black,green,4,10,Saturday,big
Early Morning,malay,baby,orange,white,black,5,8,Wednesday,small
Late Night,foreigner,toddler,grey,orange,white,4,7,Saturday,big
Night,indian,baby,brown,blue,grey,4,9,Sunday,small
Early Morning,malay,toddler,blue,purple,blue,5,8,Thursday,big
Afternoon,malay,toddler,black,red,red,4,8,Saturday,big
Night,chinese,toddler,yellow,pink,red,5,9,Wednesday,small
Late Night,foreigner,no_kids,blue,white,blue_jeans,5,9,Sunday,small
Evening,chinese,no_kids,purple,brown,pink,5,8,Monday,small
Afternoon,malay,toddler,orange,green,black,3,9,Friday,small
Night,foreigner,baby,brown,white,yellow,5,8,Saturday,big
Early Morning,indian,toddler,blue,green,brown,5,9,Tuesday,big
Afternoon,indian,baby,blue,orange,blue,4,10,Tuesday,small
Late Night,foreigner,young,blue,grey,orange,5,8,Tuesday,big
Afternoon,foreigner,no_kids,black,green,black,3,9,Friday,big
Afternoon,foreigner,no_kids,red,blue,white,6,7,Sunday,big
Evening,indian,young,orange,purple,pink,3,7,Friday,small
Early Morning,indian,young,yellow,yellow,blue,4,7,Wednesday,big
Afternoon,indian,toddler,blue,black,yellow,4,7,Wednesday,small
Late Night,chinese,toddler,pink,green,blue_jeans,5,10,Thursday,small
Afternoon,foreigner,no_kids,black,orange,yellow,6,9,Friday,big
Evening,foreigner,baby,grey,blue,black,3,7,Sunday,small
Late Night,indian,toddler,purple,grey,green,5,8,Friday,small
Early Morning,chinese,toddler,grey,orange,brown,6,8,Thursday,big
Morning,malay,toddler,purple,grey,blue_jeans,3,9,Sunday,big
Late Night,chinese,toddler,white,brown,blue,5,8,Thursday,big
Early Morning,malay,toddler,white,white,brown,3,7,Monday,small
Night,indian,toddler,purple,grey,black,4,10,Saturday,big
Evening,chinese,toddler,brown,green,yellow,6,10,Wednesday,big
Night,malay,young,blue,green,black,5,10,Tuesday,big
Night,indian,young,pink,white,blue,3,9,Sunday,big
Evening,malay,baby,brown,brown,pink,4,7,Friday,small
Evening,indian,toddler,green,orange,orange,4,9,Saturday,small
Afternoon,malay,young,grey,black,grey,6,8,Thursday,big
Late Night,malay,toddler,yellow,blue,blue,3,8,Friday,small
Night,chinese,no_kids,yellow,black,yellow,3,9,Thursday,small
Early Morning,chinese,baby,white,pink,pink,6,10,Sunday,small
Afternoon,chinese,baby,red,brown,purple,5,10,Wednesday,small
Late Night,indian,toddler,red,orange,blue,5,7,Monday,small
Morning,malay,no_kids,black,orange,blue,4,9,Thursday,small
Afternoon,chinese,no_kids,yellow,black,pink,6,7,Tuesday,small
Late Night,malay,baby,purple,black,blue,5,8,Sunday,small
Late Night,indian,young,orange,black,black,5,9,Sunday,small
Afternoon,malay,no_kids,pink,blue,red,4,7,Thursday,big
Afternoon,chinese,no_kids,brown,pink,yellow,6,9,Sunday,big
Afternoon,foreigner,no_kids,black,orange,blue,4,7,Wednesday,big
Late Night,malay,baby,purple,orange,white,4,8,Monday,small
Late Night,chinese,no_kids,orange,yellow,blue,5,8,Wednesday,small
Early Morning,foreigner,baby,white,grey,red,6,9,Saturday,big
Morning,foreigner,no_kids,purple,black,grey,3,8,Saturday,big
Afternoon,indian,young,white,red,orange,4,9,Wednesday,small
Morning,malay,toddler,orange,black,blue,6,10,Thursday,big
Afternoon,malay,no_kids,green,white,black,3,10,Thursday,small
Evening,indian,toddler,blue,pink,green,5,9,Monday,small
Afternoon,chinese,toddler,white,yellow,grey,3,8,Saturday,small
Morning,chinese,no_kids,grey,white,brown,5,8,Thursday,small
Early Morning,chinese,toddler,black,yellow,blue_jeans,4,8,Sunday,big
Night,indian,no_kids,red,white,blue_jeans,3,8,Sunday,small
Evening,indian,toddler,black,red,black,6,7,Wednesday,small
Afternoon,indian,toddler,brown,red,black,5,7,Sunday,big
Late Night,foreigner,no_kids,pink,grey,black,5,8,Sunday,big
Afternoon,indian,toddler,orange,white,yellow,6,8,Wednesday,small
Late Night,chinese,toddler,orange,orange,brown,5,10,Friday,small
Early Morning,indian,no_kids,pink,black,pink,4,9,Friday,small
Morning,chinese,baby,grey,brown,blue,5,7,Thursday,big
Night,indian,toddler,blue,orange,blue,6,8,Saturday,small
Night,chinese,no_kids,black,grey,yellow,6,9,Saturday,big
Evening,malay,toddler,white,white,blue,6,7,Wednesday,small
Late Night,foreigner,baby,orange,black,orange,4,9,Monday,small
Evening,chinese,baby,purple,brown,white,5,8,Thursday,small
Evening,foreigner,baby,white,black,black,5,7,Saturday,big
Morning,foreigner,no_kids,yellow,grey,red,4,9,Friday,big
Early Morning,chinese,toddler,brown,pink,orange,5,9,Sunday,small
Late Night,indian,toddler,purple,black,pink,6,10,Monday,big
Night,foreigner,no_kids,blue,pink,pink,3,9,Monday,big
Morning,malay,toddler,green,brown,purple,3,9,Tuesday,big
Early Morning,malay,young,yellow,red,black,6,9,Tuesday,small
Morning,indian,baby,yellow,brown,blue_jeans,6,8,Tuesday,big
Morning,chinese,toddler,yellow,orange,grey,6,7,Monday,small
Night,indian,toddler,green,purple,red,5,9,Wednesday,big
Morning,indian,toddler,red,black,black,6,10,Monday,big
Late Night,chinese,no_kids,blue,blue,yellow,5,10,Monday,big
Evening,malay,baby,brown,green,orange,4,8,Wednesday,small
Evening,chinese,no_kids,brown,black,black,5,7,Tuesday,big
Morning,chinese,baby,orange,yellow,purple,5,7,Wednesday,big
Late Night,malay,baby,orange,black,orange,6,7,Saturday,big
Morning,malay,toddler,brown,black,pink,6,10,Monday,big
Afternoon,chinese,toddler,brown,orange,yellow,5,9,Thursday,small
Late Night,foreigner,baby,pink,yellow,green,6,7,Friday,big
Morning,indian,no_kids,orange,blue,red,3,10,Sunday,small
Morning,indian,young,pink,blue,white,5,8,Friday,big
Morning,indian,toddler,orange,grey,brown,5,9,Saturday,small
Early Morning,chinese,no_kids,green,yellow,black,3,10,Sunday,big
Late Night,indian,no_kids,green,pink,yellow,3,7,Friday,small
Late Night,foreigner,baby,red,black,blue,5,7,Sunday,big
Late Night,chinese,baby,green,pink,green,3,10,Wednesday,small
Night,foreigner,baby,orange,yellow,blue,5,9,Sunday,small
Late Night,chinese,young,yellow,blue,red,6,10,Sunday,big
Evening,chinese,baby,yellow,yellow,brown,5,10,Tuesday,small
Early Morning,indian,young,yellow,black,brown,6,8,Sunday,small
Morning,indian,young,grey,orange,brown,5,10,Saturday,big
Morning,indian,toddler,purple,purple,red,3,9,Sunday,small
Afternoon,foreigner,no_kids,orange,yellow,blue,3,7,Thursday,big
Late Night,foreigner,no_kids,red,brown,red,3,9,Saturday,small
Evening,foreigner,toddler,purple,yellow,orange,5,7,Tuesday,big
Late Night,malay,no_kids,brown,purple,black,5,7,Tuesday,big
Evening,chinese,young,white,purple,purple,6,7,Wednesday,small
Night,malay,young,black,orange,red,3,7,Monday,small
Night,foreigner,toddler,yellow,brown,orange,3,9,Saturday,small
Evening,malay,no_kids,pink,yellow,pink,3,8,Saturday,small
Morning,chinese,baby,grey,pink,blue,6,9,Saturday,big
Morning,malay,no_kids,red,purple,red,6,9,Monday,small
Night,indian,young,green,yellow,orange,3,9,Sunday,small
Morning,chinese,baby,pink,orange,white,6,8,Sunday,big
Afternoon,indian,toddler,yellow,brown,red,6,8,Monday,big
Early Morning,indian,toddler,brown,white,brown,3,10,Friday,small
Night,chinese,no_kids,red,orange,blue,6,8,Wednesday,small
Night,foreigner,toddler,white,grey,red,4,7,Sunday,big
Morning,malay,baby,grey,black,purple,6,8,Wednesday,small
Afternoon,chinese,toddler,orange,brown,pink,4,8,Tuesday,small
Evening,malay,toddler,purple,blue,blue,3,10,Sunday,big
Morning,indian,no_kids,orange,purple,black,6,8,Tuesday,small
Evening,chinese,toddler,black,orange,black,3,9,Tuesday,small
Early Morning,chinese,young,pink,yellow,black,4,7,Thursday,small
Late Night,indian,young,purple,black,blue,6,7,Friday,big
Early Morning,malay,baby,red,black,red,4,10,Thursday,big
Afternoon,chinese,toddler,brown,white,grey,6,8,Wednesday,small
Early Morning,malay,toddler,pink,brown,grey,4,9,Tuesday,big
Early Morning,malay,baby,purple,purple,blue,6,10,Saturday,big
Afternoon,indian,toddler,red,white,green,4,9,Sunday,small
Night,malay,baby,red,grey,red,5,9,Wednesday,big
Late Night,chinese,toddler,purple,black,yellow,4,10,Wednesday,big
Late Night,foreigner,toddler,blue,purple,grey,6,8,Saturday,small
Morning,foreigner,no_kids,purple,red,black,6,8,Thursday,big
